X,Y,OBJECTID,acci_id,tamainid,numunits,AccidentDate,AccidentTime,DayOfWeek,WasFatal,WasHitAndRun,TransImmedMedCare,UCRCode,UCRDescription,CoordX,CoordY,Location,Inside_Outside,City,Accuracy,Distance,Units,Direction,From_At,IntersectingStreet,AddrNumber,AddrDirection,AddrStreetName,AddrStreetNameSuffix,CrossStreetDirection,CrossStreetName,CrossStreetSuffix,LightConditionDescription,WeatherDescription,WeatherOther,RelationDescription,IntersectionTypeDescription,RoadConfigurationDescription,MannerOfCrashDescription,MannerOfCrashOther,DATASOURCE,URL,F7Days,F28Days,COMPSTAT_28D,WEEKLY_7D,AccidentDateTime
1040954.12007873877883,433180.279855646193027,4002,1404230236  ,168591,2,2014-04-23T00:00:00.000Z,1304,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1040954.12,433180.28,S SARNOFF DR                  ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E FOND DU LAC DR              ,        ,E ,FOND DU LAC                             ,DR  ,S ,SARNOFF                                 ,DR  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",LEFT TURN                                              ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1049526.75,451220.839895009994507,4008,1304050600  ,161249,2,2013-04-05T00:00:00.000Z,1835,FRI,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1049526.75,451220.84,E SPEEDWAY BL                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N AVENIDA JEANINE             ,        ,N ,AVENIDA JEANINE                         ,    ,E ,SPEEDWAY                                ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1003525.75,445696.479986876249313,1045,1211180183  ,159035,2,2012-11-18T00:00:00.000Z,0814,SUN,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1003525.75,445696.48,E BROADWAY BL                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,S TUCSON BLVD                 ,        ,E ,BROADWAY                                ,BL  ,N ,TUCSON                                  ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
995968.75,449811.62007874250412,1082,1810210393  ,205720,2,2018-10-21T00:00:00.000Z,1918,SUN,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,995968.75,449811.62,EUCLID AV                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,2ND ST                        ,        ,E ,2ND                                     ,ST  ,N ,EUCLID                                  ,    ,DARK-LIGHTED                                           ,RAIN                                                   ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1810210393.pdf,,,,,
994539.12007873877883,450256.339895009994507,1092,1809230327  ,205063,2,2018-09-23T00:00:00.000Z,1435,SUN,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,994539.12,450256.34,E 1ST ST                      ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N 3RD AV                      ,        ,E ,1ST                                     ,ST  ,N ,3RD                                     ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1809230327.pdf,,,,,
1042742.25,440590.31003937125206,1102,1301180494  ,159917,2,2013-01-18T00:00:00.000Z,1730,FRI,0,0,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,1042742.25,440590.31,E 22ND ST                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,S CAMINO SECO                 ,        ,E ,22ND                                    ,ST  ,S ,CAMINO SECO                             ,    ,DUSK                                                   ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",LEFT TURN                                              ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
991354.580052495002747,440233.859908133745193,1168,1302080130  ,160298,2,2013-02-08T00:00:00.000Z,0639,FRI,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,991354.58,440233.86,W 22ND ST                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,S 10TH AV                     ,        ,S ,10TH                                    ,AV  ,W ,22ND                                    ,ST  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,FRONT TO BICYCLE         ,TPD_TRAFFIC_INCIDENTS,,,,,,
997430.5,447926.5,1185,1708210015  ,195857,2,2017-08-21T00:00:00.000Z,1702,MON,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,997430.5,447926.5,6TH ST                        ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,FREMONT AV                    ,        ,E ,6TH                                     ,ST  ,N ,FREMONT                                 ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1708210015.pdf,,,,,
1037957.839895013719797,445836.06988188624382,1249,1401030328  ,166582,2,2014-01-03T00:00:00.000Z,1520,FRI,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1037957.84,445836.07,E BROADWAY BL                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,From,N PANTANO RD                  ,        ,E ,BROADWAY                                ,BL  ,N ,PANTANO                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1037957.839895013719797,445836.06988188624382,1251,1309290159  ,164762,2,2013-09-29T00:00:00.000Z,0839,SUN,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1037957.84,445836.07,N PANTANO RD                  ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,From,E BROADWAY BL                 ,        ,E ,BROADWAY                                ,BL  ,N ,PANTANO                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1037957.839895013719797,445836.06988188624382,1270,1906240511  ,211607,3,2019-06-24T00:00:00.000Z,1459,MON,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1037957.84,445836.07,BROADWAY BL                   ,INSIDE                                                 ,TUCSON              ,Approximately,N/A  ,Feet,W ,From,PANTANO RD                    ,        ,E ,BROADWAY                                ,BL  ,N ,PANTANO                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1906240511.pdf,,,,,
1011369.06003937125206,450452.919947504997253,1303,1404090229  ,168353,2,2014-04-09T00:00:00.000Z,0126,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1011369.06,450452.92,N ALVERNON WY                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E 2ND ST                      ,        ,E ,2ND                                     ,ST  ,N ,ALVERNON                                ,WY  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",HEAD-ON (FRONT-TO-FRONT) (OTHER THAN LEFT TURN)        ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
995984.529855642467737,448380.919947504997253,1309,1809110006  ,204737,2,2018-09-11T00:00:00.000Z,1057,TUE,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,995984.53,448380.92,EUCLID                        ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,5TH ST                        ,        ,E ,5TH                                     ,ST  ,N ,EUCLID                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1809110006.pdf,,,,,
1037055.209973752498627,440541.149934381246567,1315,1704070236  ,192608,2,2017-04-07T00:00:00.000Z,1203,FRI,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1037055.21,440541.15,E 22ND ST                     ,INSIDE                                                 ,TUCSON              ,Approximately,150  ,Feet,W ,From,S PANTANO RD                  ,        ,E ,22ND                                    ,ST  ,S ,PANTANO                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1704070236.pdf,,,,,
984075.270013123750687,413626.12992125749588,1382,1211010181  ,158774,2,2012-11-01T00:00:00.000Z,1338,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,984075.27,413626.13,S MIDVALE PARK RD             ,INSIDE                                                 ,TUCSON              ,Approximately,500  ,Feet,N ,From,W VALENCIA RD                 ,        ,S ,MIDVALE PARK                            ,RD  ,W ,VALENCIA                                ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,UNKNOWN                                                ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",REAR-TO-SIDE                                           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
